Data;Volume Útil Armazenado (%);Vazão Jusante (m³/s);Vazão Natural (m³/s)
27/07/2022;36,6892;12,35;12,088
28/07/2022;36,56799;12,35;10,212
29/07/2022;36,44761;12,35;10,944
30/07/2022;36,36506;12,35;13,019
31/07/2022;36,2688;12,35;11,495
01/08/2022;36,16356;12,35;9,965
02/08/2022;36,06821;12,35;12,043
03/08/2022;35,91422;12,35;6,695
04/08/2022;35,76303;12,35;6,598
05/08/2022;35,62312;12,35;9,76
06/08/2022;35,50108;12,35;11,106
07/08/2022;35,36636;12,35;7,433
08/08/2022;35,3466;12,35;18,464
09/08/2022;35,25853;11,2;11,511
10/08/2022;35,34341;11,2;31,265
11/08/2022;35,3908;9,02;25,002
12/08/2022;35,35667;8,6;16,022
13/08/2022;35,28876;8,6;14,548
14/08/2022;35,16526;8,6;8,274
15/08/2022;35,09136;8,6;10,889
16/08/2022;35,01094;8,8;12,186
17/08/2022;34,90693;11,1;11,017
18/08/2022;34,7941;11,1;10,454
19/08/2022;34,65173;11,2;7,167
20/08/2022;34,51067;12,35;8,07
21/08/2022;34,48644;12,35;12,425
22/08/2022;34,33142;12,35;8,545
23/08/2022;34,2;12,35;9,064
24/08/2022;34,07483;12,35;10,421
25/08/2022;33,93951;12,35;9,776
26/08/2022;33,77766;12,35;7,324
27/08/2022;33,64012;12,35;10,095
28/08/2022;33,47474;12,35;7,234
29/08/2022;33,34104;12,35;8,949
30/08/2022;33,20907;12,35;8,526
31/08/2022;33,05799;12,35;6,434
01/09/2022;32,89291;12,35;6,587
02/09/2022;32,74297;12,35;7,981
03/09/2022;32,5731;13,15;8,113
04/09/2022;32,53807;12,7;21,129
05/09/2022;32,39431;12,35;5,602
06/09/2022;32,26105;12,35;8,473
07/09/2022;32,12471;12,35;8,822
08/09/2022;32,00905;11,21;9,176
09/09/2022;31,843;11,1;6,335
10/09/2022;31,67346;11,1;6,859
11/09/2022;31,54521;11,1;9,91
12/09/2022;31,44225;11,1;8,761
13/09/2022;31,33347;11,12;9,729
14/09/2022;31,2102;11,35;9,993
15/09/2022;31,14179;11,35;13,284
16/09/2022;31,07201;10,71;11,869
17/09/2022;30,97528;10,6;10,889
18/09/2022;30,85946;10,6;8,553
19/09/2022;30,76244;10,6;11,132
20/09/2022;30,68367;10,6;13,836
21/09/2022;30,57979;10,6;11,215
22/09/2022;30,53495;10,6;16,841
23/09/2022;30,45994;9,68;12,55
24/09/2022;30,3421;9,6;9,075
25/09/2022;30,22449;9,6;7,722
26/09/2022;30,15371;9,6;11,009
27/09/2022;30,4061;9,02;46,918
28/09/2022;30,83125;8,48;67,628
29/09/2022;31,66547;4,32;109,197
30/09/2022;32,06936;3,85;59,638
01/10/2022;32,36351;3,194;47,287
02/10/2022;32,52816;2,35;33,841
03/10/2022;32,63747;2,35;25,691
04/10/2022;32,6561;2,35;17,101
05/10/2022;32,67885;2,84;16,85
06/10/2022;32,60244;8,69;12,461
07/10/2022;32,6921;10,35;33,009
08/10/2022;32,67222;10,35;20,606
09/10/2022;32,67661;10,35;22,282
10/10/2022;32,73799;10,35;28,157
11/10/2022;32,79821;8,63;25,927
12/10/2022;32,7444;8,35;15,038
13/10/2022;32,77381;8,35;23,469
14/10/2022;32,77919;8,35;22,208
15/10/2022;32,73375;8,35;16,177
16/10/2022;32,67214;8,35;12,052
17/10/2022;32,60221;8,35;10,965
18/10/2022;32,48304;8,39;9,37
19/10/2022;32,42467;8,85;15,634
20/10/2022;32,41819;8,85;21,632
21/10/2022;32,48706;8,85;32,539
22/10/2022;32,43102;8,47;17,738
23/10/2022;32,40324;8,35;21,607
24/10/2022;32,31052;8,35;12,478
25/10/2022;32,1979;8,35;9,981
26/10/2022;32,05982;8,35;6,911
27/10/2022;31,95083;8,47;11,125
28/10/2022;31,81386;9,85;11,011
29/10/2022;31,69315;9,85;13,51
30/10/2022;31,73354;9,85;32,482
31/10/2022;31,75701;8,03;26,007
01/11/2022;32,17347;5,28;66,63
02/11/2022;32,28431;3,56;29,724
03/11/2022;32,3509;3,35;21,911
04/11/2022;32,47074;3,35;29,922
05/11/2022;32,44566;3,64;15,707
06/11/2022;32,37158;6,85;13,876
07/11/2022;32,3503;6,85;18,222
08/11/2022;32,24565;9,46;13,314
09/11/2022;32,10444;10,85;11,425
10/11/2022;32,0206;10,85;17,461
11/11/2022;31,86851;10,85;8,849
12/11/2022;31,88043;10,85;28,452
13/11/2022;31,80068;9,12;14,317
14/11/2022;31,79892;8,85;21,197
15/11/2022;31,92945;8,85;36,235
16/11/2022;31,92551;8,85;21,953
17/11/2022;31,84426;8,85;13,682
18/11/2022;31,75988;8,85;12,91
19/11/2022;31,63939;8,85;9,048
20/11/2022;31,53503;8,85;9,805
21/11/2022;31,50496;8,85;16,517
22/11/2022;31,40928;8,85;10,404
23/11/2022;31,39544;8,85;19,369
24/11/2022;31,99693;7,06;89,196
25/11/2022;32,34858;3,4;57,047
26/11/2022;32,47653;2,45;29,825
27/11/2022;32,54753;2,35;23,358
28/11/2022;32,63236;2,35;23,471
29/11/2022;32,93754;2,35;49,076
30/11/2022;33,12127;1,93;33,518
01/12/2022;33,38991;1,35;43,045
02/12/2022;33,44108;1,35;22,267
03/12/2022;33,4483;1,35;15,691
04/12/2022;33,57895;1,35;28,723
05/12/2022;33,82416;1,35;41,808
06/12/2022;34,20992;1,35;57,564
07/12/2022;35,08685;1,35;112,331
08/12/2022;35,90765;1,35;109,7
09/12/2022;36,47965;1,35;81,556
10/12/2022;36,81606;1,35;53,313
11/12/2022;36,98288;1,35;32,396
12/12/2022;37,10944;1,35;28,06
13/12/2022;37,22439;1,35;27,866
14/12/2022;37,96629;1,35;98,311
15/12/2022;38,16621;1,35;38,492
16/12/2022;38,27487;1,35;28,182
17/12/2022;38,38455;1,35;28,164
18/12/2022;38,45247;0,93;21,983
19/12/2022;38,52253;0,85;21,219
20/12/2022;38,59119;0,85;20,106
21/12/2022;38,62893;1,14;16,708
22/12/2022;38,75198;4,35;31,016
23/12/2022;38,83133;4,35;26,237
24/12/2022;39,02521;4,6;40,035
25/12/2022;39,18344;7,35;40,769
26/12/2022;39,29501;7,35;36,414
27/12/2022;39,50247;3,72;47,459
28/12/2022;39,84373;1,17;60,422
29/12/2022;40,67359;0,85;114,401
30/12/2022;41,50754;0,85;115,444
31/12/2022;42,22964;0,85;104,118
01/01/2023;42,79015;0,85;86,009
02/01/2023;43,26595;0,85;73,689
03/01/2023;43,5485;0,85;55,678
04/01/2023;43,70238;0,85;42,092
05/01/2023;44,59426;0,85;125,01
06/01/2023;45,26238;0,85;100,226
07/01/2023;45,60274;0,85;61,696
08/01/2023;45,94322;0,85;61,138
09/01/2023;46,30901;0,85;64,581
10/01/2023;46,68847;0,85;68,875
11/01/2023;47,03231;0,85;64,167
12/01/2023;47,29464;0,85;56,181
13/01/2023;47,65506;0,85;65,808
14/01/2023;48,03908;0,85;67,189
15/01/2023;48,27223;0,85;49,81
16/01/2023;48,49743;0,85;50,054
17/01/2023;48,87048;0,85;66,689
18/01/2023;49,04979;0,85;44,334
19/01/2023;49,52161;0,85;78,635
20/01/2023;49,82266;0,85;58,112
21/01/2023;50,12761;0,85;56,977
22/01/2023;50,34509;0,85;47,564
23/01/2023;50,48963;0,85;39,481
24/01/2023;50,89216;0,85;68,82
25/01/2023;51,05218;0,85;42,654
26/01/2023;51,08997;0,85;30,324
27/01/2023;51,08946;0,85;25,955
28/01/2023;51,04929;0,85;20,202
29/01/2023;51,38719;0,85;62,707
30/01/2023;51,66571;0,85;55,552
31/01/2023;51,90564;0,85;52,233
01/02/2023;52,46634;0,85;88,219
02/02/2023;53,60346;0,8;153,233
03/02/2023;54,74294;0,6;154,951
04/02/2023;55,9775;0,6;166,385
05/02/2023;56,66187;0,6;103,247
06/02/2023;57,03801;0,6;67,885
07/02/2023;57,4751;0,6;73,513
08/02/2023;57,94145;0,6;75,544
09/02/2023;58,17238;0,6;51,655
10/02/2023;58,46215;0,6;57,523
11/02/2023;59,49185;0,6;142,049
12/02/2023;60,61588;0,6;151,98
13/02/2023;61,52846;0,6;126,781
14/02/2023;62,02506;0,6;79,886
15/02/2023;62,40504;0,6;67,985
16/02/2023;62,72569;0,6;61,209
17/02/2023;63,33262;0,6;91,969
18/02/2023;63,89173;0,6;87,343
19/02/2023;64,68898;0,6;108,831
20/02/2023;65,58033;0,6;121,871
21/02/2023;66,11475;0,6;82,422
22/02/2023;66,77726;0,6;96,177
23/02/2023;67,21575;0,6;72,892
24/02/2023;67,81416;0,6;92,866
25/02/2023;68,34933;0,6;85,876
26/02/2023;68,63555;0,6;57,003
27/02/2023;68,89817;0,6;53,868
28/02/2023;69,10881;0,6;48,479
01/03/2023;69,95369;0,6;123,415
02/03/2023;70,35633;0,6;71,951
03/03/2023;70,83343;0,6;79,698
04/03/2023;71,20715;0,6;67,267
05/03/2023;71,8635;0,6;98,406
06/03/2023;72,45341;0,6;91,484
07/03/2023;73,25008;0,6;114,547
08/03/2023;73,79981;0,6;86,761
09/03/2023;74,47224;0,6;100,19
10/03/2023;74,87735;0,6;70,377
11/03/2023;75,56062;0,6;102,112
12/03/2023;76,33751;0,6;112,557
13/03/2023;77,06677;0,6;104,881
14/03/2023;77,86886;0,6;114,948
15/03/2023;78,532;0,6;100,011
16/03/2023;78,93525;0,6;70,378
17/03/2023;79,2047;0,6;55,546
18/03/2023;79,42613;0,6;50,176
19/03/2023;79,59552;0,7;44,923
20/03/2023;79,7527;0,6;42,003
21/03/2023;80,25308;0,6;82,104
22/03/2023;80,46861;0,6;49,173
23/03/2023;80,59862;0,68;39,751
24/03/2023;80,70555;1,85;38,811
25/03/2023;80,82106;1,85;41,724
26/03/2023;80,86934;1,85;32,685
27/03/2023;81,01303;1,85;42,724
28/03/2023;81,12945;1,85;40,154
29/03/2023;81,19925;1,85;35,616
30/03/2023;81,39378;1,85;49,587
31/03/2023;81,55298;1,85;45,753
01/04/2023;81,62833;1,85;36,053
02/04/2023;81,76859;1,85;42,915
03/04/2023;81,83475;1,85;32,054
04/04/2023;81,90709;1,85;34,121
05/04/2023;81,94987;2,02;31,72
06/04/2023;81,94184;3,85;28,519
07/04/2023;82,01207;3,85;37,232
08/04/2023;82,23633;3,85;51,062
09/04/2023;82,40964;3,85;47,248
10/04/2023;82,53003;3,85;41,695
11/04/2023;82,5633;3,85;33,333
12/04/2023;82,60808;3,85;34,197
13/04/2023;82,70071;3,85;39,221
14/04/2023;82,75336;3,85;36,082
15/04/2023;83,02341;3,85;59,33
16/04/2023;83,13925;3,85;40,617
17/04/2023;83,18143;3,85;32,654
18/04/2023;83,42412;3,85;57,429
19/04/2023;84,47869;1,58;143,958
20/04/2023;85,00791;0,85;87,159
21/04/2023;85,25342;0,85;55,382
22/04/2023;85,32688;0,85;36,599
23/04/2023;85,4315;0,85;38,609
24/04/2023;85,47669;0,85;32,51
25/04/2023;85,47781;0,85;28,894
26/04/2023;85,49415;1,1;30,833
27/04/2023;85,51417;3,85;34,486
28/04/2023;85,65311;3,85;47,069
29/04/2023;85,70914;3,85;36,218
30/04/2023;85,70309;3,85;28,838
01/05/2023;85,73343;3,85;31,523
02/05/2023;85,7856;3,85;34,313
03/05/2023;85,83542;3,85;33,273
04/05/2023;85,88886;3,85;34,597
05/05/2023;85,90546;3,85;32,644
06/05/2023;85,88491;3,85;28,719
07/05/2023;85,85982;3,85;29,67
08/05/2023;85,80878;3,85;25,094
09/05/2023;85,83493;3,85;32,475
10/05/2023;85,80605;3,85;26,072
11/05/2023;85,78503;3,88;25,119
12/05/2023;85,74988;5,35;27,279
13/05/2023;85,70717;5,35;25,355
14/05/2023;85,59351;5,35;18,542
15/05/2023;85,55723;5,35;25,513
16/05/2023;85,50127;5,35;24,144
17/05/2023;85,43263;5,35;23,252
18/05/2023;85,33717;5,35;20,283
19/05/2023;85,22705;5,35;17,079
20/05/2023;85,17127;5,35;24,457
21/05/2023;85,06156;5,4;18,039
22/05/2023;84,99048;7,85;23,599
23/05/2023;84,92201;7,85;24,679
24/05/2023;84,83645;7,85;23,177
25/05/2023;84,69783;7,85;17,503
26/05/2023;84,61398;7,85;24,341
27/05/2023;84,46451;7,85;17,092
28/05/2023;84,39634;7,85;25,334
29/05/2023;84,34911;7,85;25,431
30/05/2023;84,25349;7,85;21,472
31/05/2023;84,32119;7,85;39,368
01/06/2023;84,60521;7,85;62,957
02/06/2023;84,75726;6,24;47,856
03/06/2023;84,72558;4,85;25,76
04/06/2023;84,67972;4,85;25,455
05/06/2023;84,65063;4,85;25,527
06/06/2023;84,59012;4,85;23,245
07/06/2023;84,56648;4,85;26,121
08/06/2023;84,45883;5,1;18,055
09/06/2023;84,40525;7,85;25,771
10/06/2023;84,27096;7,85;17,541
11/06/2023;84,1587;7,85;20,025
12/06/2023;84,07569;7,85;22,669
13/06/2023;84,01445;7,85;26,666
14/06/2023;83,96345;7,85;26,745
15/06/2023;84,0739;7,85;44,483
16/06/2023;84,28444;5,91;54,189
17/06/2023;84,32654;5,14;34,34
18/06/2023;84,30659;4,85;27,613
19/06/2023;84,28206;4,85;27,691
20/06/2023;84,23339;4,85;25,511
21/06/2023;84,19453;4,85;25,849
22/06/2023;84,08178;4,97;19,274
23/06/2023;83,95441;7,85;20,25
24/06/2023;83,85339;7,85;22,467
25/06/2023;83,72809;7,85;18,726
26/06/2023;83,6772;7,85;25,778
27/06/2023;83,55083;7,85;17,316
28/06/2023;83,47638;7,85;22,284
29/06/2023;83,39098;7,85;21,708
30/06/2023;83,25383;7,85;15,611
01/07/2023;83,17682;7,85;22,428
02/07/2023;83,06189;7,85;18,698
03/07/2023;82,9398;7,85;16,378
04/07/2023;82,80573;7,85;16,886
05/07/2023;82,66771;7,85;16,368
06/07/2023;82,53956;7,86;17,799
07/07/2023;82,39245;8,1;16,516
08/07/2023;82,25927;8,18;19,198
09/07/2023;82,13786;9,1;20,517
10/07/2023;82,0828;9,1;24,808
11/07/2023;82,0081;9,1;23,263
12/07/2023;81,86937;9,1;18,664
13/07/2023;81,74751;9,1;21,161
14/07/2023;81,52973;9,1;9,31
15/07/2023;81,33701;9,1;13,37
16/07/2023;81,16576;9,1;14,414
17/07/2023;81,01493;9,1;16,013
18/07/2023;80,90099;8,82;20,814
19/07/2023;80,74294;8,85;14,815
20/07/2023;80,61496;8,85;18,143
21/07/2023;80,45705;8,85;14,799
22/07/2023;80,30594;8,85;16,716
23/07/2023;80,11824;8,85;11,852
24/07/2023;79,96974;8,85;15,046
25/07/2023;79,78313;8,85;11,71
26/07/2023;79,61778;8,85;15,242
27/07/2023;79,47461;8,85;18,404
28/07/2023;79,30555;8,85;14,234
29/07/2023;79,21391;8,85;22,907
30/07/2023;79,01538;8,85;9,795
31/07/2023;78,8718;8,85;15,049
01/08/2023;78,69492;8,85;13,671
02/08/2023;78,5262;8,85;14,559
03/08/2023;78,34183;8,85;13,833
04/08/2023;78,15032;8,85;12,939
05/08/2023;77,9472;8,85;12,047
06/08/2023;77,76339;8,85;12,859
07/08/2023;77,58042;8,85;11,878
08/08/2023;77,411;8,91;15,98
09/08/2023;77,18753;9,6;8,988
10/08/2023;76,97586;9,6;10,342
11/08/2023;76,72534;9,6;7,753
12/08/2023;76,51428;9,6;13,355
13/08/2023;76,30476;9,6;12,593
14/08/2023;76,1491;9,6;15,571
15/08/2023;75,97444;9,6;15,687
16/08/2023;75,75858;9,6;14,605
17/08/2023;75,54297;9,6;14,04
18/08/2023;75,35905;9,6;15,591
19/08/2023;75,13226;9,6;11,212
20/08/2023;74,90592;9,6;9,607
21/08/2023;74,67681;9,6;9,331
22/08/2023;74,46384;9,6;13,28
23/08/2023;74,23899;9,6;11,203
24/08/2023;74,01346;9,6;12,499
25/08/2023;73,82083;9,6;14,937
26/08/2023;73,645;9,6;15,476
27/08/2023;73,58106;9,6;25,964
28/08/2023;73,47346;9,6;20,847
29/08/2023;73,3334;9,6;19,254
30/08/2023;73,11249;9,6;12,28
31/08/2023;72,90134;9,6;13,002
01/09/2023;72,70448;9,26;13,969
02/09/2023;72,495;9,6;13,4
03/09/2023;72,57265;9,6;44,404
04/09/2023;72,5422;9,6;31,484
05/09/2023;72,45097;7,66;25,377
06/09/2023;72,36801;7,35;22,763
07/09/2023;72,17129;7,35;10,176
08/09/2023;71,93603;7,35;6,275
09/09/2023;71,68999;7,35;5,326
10/09/2023;71,47256;7,35;8,086
11/09/2023;71,29236;7,35;13,669
12/09/2023;71,08704;7,74;12,555
13/09/2023;70,83022;9,85;10,118
14/09/2023;70,58212;9,97;10,349
15/09/2023;70,46461;10,26;21,379
16/09/2023;70,2619;9,51;12,209
17/09/2023;70,01507;11,35;9,068
18/09/2023;69,78242;11,35;11,131
19/09/2023;69,49404;11,35;5,764
20/09/2023;69,23538;11,35;10,218
21/09/2023;68,95937;11,35;6,949
22/09/2023;68,70305;11,39;9,383
23/09/2023;68,42887;11,85;8,927
24/09/2023;68,144;11,85;7,08
25/09/2023;67,8812;11,85;10,343
26/09/2023;67,63296;11,91;12,932
27/09/2023;67,37926;12,6;12,471
28/09/2023;67,44423;12,6;47,45
29/09/2023;67,43986;12,6;36,688
30/09/2023;67,43463;9,56;34,973
01/10/2023;67,52568;9,35;45,859
02/10/2023;67,84808;9,35;69,993
03/10/2023;67,92208;4,83;38,677
04/10/2023;67,91305;4,1;29,742
05/10/2023;68,04088;3,13;43,15
06/10/2023;68,25251;2,85;52,442
07/10/2023;68,23986;2,85;29,537
08/10/2023;68,85315;2,85;97,58
09/10/2023;69,93201;2,85;147,809
10/10/2023;70,66329;1,14;110,246
11/10/2023;71,04891;0,85;69,373
12/10/2023;71,13379;0,85;37,288
13/10/2023;71,59536;0,85;79,299
14/10/2023;71,921;0,85;62,679
15/10/2023;72,06982;0,85;42,558
16/10/2023;72,14049;0,85;35,366
17/10/2023;72,41931;7,4;64,782
18/10/2023;72,75744;2,39;66,684
19/10/2023;72,872;1,35;40,079
20/10/2023;72,94904;1,35;33,57
21/10/2023;72,96032;1,35;28,015
22/10/2023;72,96566;1,35;26,062
23/10/2023;72,8478;6,18;18,478
24/10/2023;72,76375;8,35;26,552
25/10/2023;72,54492;8,35;11,543
26/10/2023;72,45605;8,35;24,301
27/10/2023;72,37908;8,35;23,841
28/10/2023;72,47242;8,35;45,444
29/10/2023;72,55312;8,35;44,593
30/10/2023;72,88489;8,35;69,865
31/10/2023;72,86487;5,59;31,181
01/11/2023;73,58551;5,35;114,327
02/11/2023;73,91029;5,35;68,785
03/11/2023;73,999;5,35;42,958
04/11/2023;74,36389;5,35;70,064
05/11/2023;74,52345;5,35;50,345
06/11/2023;74,53184;5,35;33,552
07/11/2023;74,48804;5,35;29,037
08/11/2023;74,3529;5,35;19,173
09/11/2023;74,2619;5,59;25,251
10/11/2023;74,10832;8,35;20,151
11/11/2023;74,06493;9,79;34,965
12/11/2023;73,89977;10,85;22,562
13/11/2023;73,7172;10,85;19,793
14/11/2023;73,5239;10,85;18,616
15/11/2023;73,31219;10,85;15,263
16/11/2023;73,13426;10,85;17,065
17/11/2023;72,98153;10,85;20,33
18/11/2023;72,79516;8,56;15,542
19/11/2023;72,72963;8,35;27,396
20/11/2023;72,78298;8,35;37,503
21/11/2023;72,74425;6,11;26,998
22/11/2023;72,62557;5,85;20,44
23/11/2023;72,59747;5,85;30,607
24/11/2023;72,61108;5,85;33,783
25/11/2023;72,63282;5,85;34,169
26/11/2023;72,56649;5,85;21,99
27/11/2023;72,41351;5,85;13,663
28/11/2023;72,91428;5,3;88,221
29/11/2023;73,33832;4,85;78,956
30/11/2023;73,93362;4,85;99,965
01/12/2023;74,12665;4,85;54,89
02/12/2023;74,22202;4,85;44,545
03/12/2023;74,14312;4,85;24,042
04/12/2023;74,12933;4,85;31,485
05/12/2023;74,12922;4,85;34,556
06/12/2023;74,13038;3,09;32,644
07/12/2023;74,15484;1,35;33,865
08/12/2023;74,23063;1,35;39,864
09/12/2023;74,18624;1,35;25,768
10/12/2023;74,13796;1,35;21,925
11/12/2023;74,17113;1,35;31,237
12/12/2023;74,16933;1,35;29,175
13/12/2023;74,11394;1,35;22,333
14/12/2023;74,0272;1,35;20,681
15/12/2023;73,90094;3,1;19,871
16/12/2023;73,73173;6,39;18,021
17/12/2023;73,58169;9,35;22,75
18/12/2023;73,40778;11,04;21,331
19/12/2023;73,23839;10,16;20,528
20/12/2023;73,04652;9,35;13,974
21/12/2023;72,82105;9,35;12,259
22/12/2023;72,59262;9,35;12,269
23/12/2023;72,589;8,12;36,81
24/12/2023;72,48305;6,85;22,926
25/12/2023;72,4174;6,85;28,238
26/12/2023;72,27737;6,85;17,018
27/12/2023;72,18452;6,85;24,091
28/12/2023;72,06991;6,85;20,914
29/12/2023;71,97895;8,02;25,675
30/12/2023;71,78161;8,85;13,881
31/12/2023;71,61265;8,85;13,651
01/01/2024;71,39608;8,85;10,918
02/01/2024;71,19055;8,85;9,059
03/01/2024;71,00909;8,85;15,655
04/01/2024;71,14376;7,22;49,862
05/01/2024;71,14046;4,35;30,923
06/01/2024;70,99447;6,95;18,148
07/01/2024;70,78574;8,85;11,747
08/01/2024;70,56101;8,85;10,731
09/01/2024;70,39395;8,85;17,599
10/01/2024;70,24876;8,85;21,139
11/01/2024;70,10859;8,85;21,324
12/01/2024;69,92994;8,85;17,167
13/01/2024;70,17522;7,7;62,767
14/01/2024;70,08887;6,85;23,61
15/01/2024;70,12573;6,85;39,454
16/01/2024;70,06701;6,85;29,709
17/01/2024;69,99759;6,85;28,826
18/01/2024;69,87927;6,85;23,371
19/01/2024;69,89726;6,85;38,475
20/01/2024;70,5038;6,1;104,126
21/01/2024;70,91308;5,1;79,81
22/01/2024;71,29803;5,1;76,326
23/01/2024;71,44755;4,01;49,216
24/01/2024;72,20596;3,1;113,341
25/01/2024;72,51279;3,1;66,373
26/01/2024;72,78556;3,1;61,114
27/01/2024;72,8809;3,1;41,361
28/01/2024;73,06082;3,1;51,327
29/01/2024;73,39273;3,1;68,54
30/01/2024;73,44748;3,1;39,714
31/01/2024;73,4906;3,1;38,683
01/02/2024;73,6595;3,1;50,234
02/02/2024;73,72856;3,1;40,029
03/02/2024;73,9787;3,1;59,339
04/02/2024;73,9815;3,1;32,599
05/02/2024;74,06036;3,1;39,604
06/02/2024;74,09707;3,1;37,081
07/02/2024;74,08519;3,1;32,041
08/02/2024;74,07667;3,1;32,327
09/02/2024;73,98506;3,81;23,158
10/02/2024;73,84239;4,85;18,915
11/02/2024;73,77276;4,85;25,409
12/02/2024;73,66383;4,85;19,514
13/02/2024;73,59348;4,85;25,47
14/02/2024;73,62937;4,85;37,497
15/02/2024;73,83106;3,99;53,733
16/02/2024;73,98946;3,1;47,919
17/02/2024;74,05396;3,1;38,396
18/02/2024;74,12603;3,1;39,491
19/02/2024;74,21043;3,1;39,655
20/02/2024;74,27135;3,1;39,763
21/02/2024;74,52996;3,1;60,666
22/02/2024;75,06578;3,1;92,121
23/02/2024;75,26748;1,55;54,074
24/02/2024;75,62207;0,85;70,942
25/02/2024;75,94102;0,85;65,4
26/02/2024;76,03382;0,85;41,629
27/02/2024;76,04115;0,85;31,565
28/02/2024;76,09103;0,85;36,736
29/02/2024;76,06072;0,85;27,687
01/03/2024;76,06178;0,85;31,093
02/03/2024;76,07445;0,85;32,793
03/03/2024;76,06589;0,85;30,19
04/03/2024;76,03969;0,85;28,651
05/03/2024;75,97738;5,23;29,603
06/03/2024;76,22515;6,26;62,93
07/03/2024;76,29159;3,85;42,228
08/03/2024;76,3966;3,85;43,791
09/03/2024;76,81721;3,85;80,701
10/03/2024;77,00436;2,61;52,451
11/03/2024;77,12728;1,6;43,103
12/03/2024;77,16282;1,6;34,899
13/03/2024;77,08364;1,6;22,171
14/03/2024;77,0395;1,6;26,777
15/03/2024;76,99445;1,6;26,56
16/03/2024;76,87531;1,64;18,686
17/03/2024;76,78712;4,79;25,57
18/03/2024;76,72141;4,85;26,658
19/03/2024;76,74465;4,85;37,138
20/03/2024;76,69928;4,85;29,589
21/03/2024;76,69037;4,85;34,609
22/03/2024;76,67076;4,85;33,166
23/03/2024;76,7424;3,11;38,588
24/03/2024;76,93176;2,85;50,935
25/03/2024;77,05641;2,85;43,835
26/03/2024;77,16883;2,85;45,177
27/03/2024;77,13547;2,85;28,814
28/03/2024;77,22207;2,85;41,066
29/03/2024;77,57214;2,85;70,851
30/03/2024;77,80568;2,85;58,536
31/03/2024;77,97728;2,85;51,596
01/04/2024;78,07452;2,85;42,371
02/04/2024;78,11537;2,85;37,212
03/04/2024;78,10725;3,91;32,922
04/04/2024;78,03102;4,35;25,948
05/04/2024;77,9906;4,5;30,214
06/04/2024;77,84245;8,85;22,697
07/04/2024;77,68376;8,85;20,802
08/04/2024;77,59143;8,85;27,31
09/04/2024;77,45822;8,85;23,13
10/04/2024;77,42282;8,85;34,149
11/04/2024;77,28141;8,85;24,084
12/04/2024;77,15937;5,24;22,695
13/04/2024;77,06535;4,35;24,734
14/04/2024;76,99635;4,35;26,7
15/04/2024;76,93703;4,35;26,182
16/04/2024;76,80013;4,35;20,197
17/04/2024;76,73007;4,35;27,584
18/04/2024;76,58487;4,35;18,657
19/04/2024;76,51258;4,52;26,451
20/04/2024;76,32147;8,8;17,834
21/04/2024;76,15414;8,85;19,328
22/04/2024;75,95786;8,85;16,892
23/04/2024;75,81615;8,85;25,149
24/04/2024;75,65652;8,85;22,503
25/04/2024;75,51088;8,85;24,258
26/04/2024;75,28974;8,85;15,432
27/04/2024;75,1202;8,13;21,126
28/04/2024;74,8524;8,85;10,273
29/04/2024;74,66905;8,85;19,807
30/04/2024;74,45899;8,85;16,655
01/05/2024;74,27571;8,85;20,04
02/05/2024;74,05729;8,85;15,58
03/05/2024;73,83552;8,85;15,473
04/05/2024;73,64899;9,27;19,893
05/05/2024;73,41847;9,6;14,869
06/05/2024;73,18076;9,6;13,946
07/05/2024;72,93668;9,6;14,043
08/05/2024;72,67371;9,6;11,63
09/05/2024;72,45766;9,6;16,49
10/05/2024;72,23593;9,6;15,547
11/05/2024;72,04352;9,6;17,269
12/05/2024;71,82848;9,6;14,56
13/05/2024;71,6311;9,6;14,273
14/05/2024;71,40651;9,6;13,202
15/05/2024;71,18733;9,6;12,394
16/05/2024;70,98061;9,6;13,926
17/05/2024;70,78355;9,39;13,738
18/05/2024;70,61869;9,5;13,436
19/05/2024;70,49461;9,6;17,047
20/05/2024;70,35776;9,6;14,496
21/05/2024;70,22943;9,6;15,842
22/05/2024;70,08288;9,6;14,302
23/05/2024;69,90807;9,6;12,682
24/05/2024;69,76868;9,6;16,313
25/05/2024;69,60583;9,6;11,387
26/05/2024;69,62065;9,6;30,682
27/05/2024;69,83214;9,6;50,474
28/05/2024;70,30896;6,88;78,309
29/05/2024;70,38607;4,35;33,141
30/05/2024;70,38743;4,35;25,524
31/05/2024;70,3324;4,35;17,711
01/06/2024;70,26558;4,35;16,261
02/06/2024;70,23972;4,35;19,875
03/06/2024;70,13317;7,9;14,711
04/06/2024;70,04332;8,35;19,587
05/06/2024;69,9288;8,43;14,873
06/06/2024;69,78853;9,35;12,916
07/06/2024;69,67172;9,35;16,174
08/06/2024;69,52037;9,35;12,319
09/06/2024;69,376;9,35;12,955
10/06/2024;69,24673;9,35;14,828
11/06/2024;69,12213;9,35;15,565
12/06/2024;69,01634;9,35;15,989
13/06/2024;68,88987;9,35;14,364
14/06/2024;68,72969;9,35;11,5
15/06/2024;68,54495;9,35;8,775
16/06/2024;68,43541;9,58;17,006
17/06/2024;68,28671;9,6;13,236
18/06/2024;68,08959;9,6;8,743
19/06/2024;67,92112;9,6;10,622
20/06/2024;67,78689;9,6;14,758
21/06/2024;67,62971;9,6;11,194
22/06/2024;67,50636;9,6;16,735
23/06/2024;67,33311;9,6;8,467
